,group,mol
6717,000215,11M
6718,000215,B66
6719,000215,T30
6720,000215,IHZ
6721,000215,XXZ
6722,000215,GKK
6723,000215,LT6
6724,000241,16
6725,000241,0.05263
6726,000241,PYRIDOXAL-5'-DIPHOSPHATE
6727,000241,PDP
6728,000241,NPL
6729,000241,MPL
6730,000241,OTA
6731,000241,PMM
6732,000241,COL
6733,000241,3AG
6734,000241,IK2
6735,000241,AE1
6736,000241,P0P
6737,000241,XTL
6738,000241,11P
6739,000241,GVL
6740,000241,PAZ
6741,000241,CFV
6742,000241,UBP
6743,000251,16
6744,000251,0.01333
6745,000251,[1-PENTADECANOYL-2-DECANOYL-GLYCEROL-3-YL]PHOSPHONYLCHOLINE
6746,000251,LIO
6747,000251,L4P
6748,000251,PLC
6749,000251,LPP
6750,000251,MYY
6751,000251,3PI
6752,000251,PBU
6753,000251,0AS
6754,000251,CBW
6755,000251,Y01
6756,000251,WZ2
6757,000251,CN5
6758,000251,PS6
6759,000251,ZMQ
6760,000251,ZMO
6761,000251,NKO
6762,000268,16
6763,000268,0.03125
6764,000268,O-SULFO-L-TYROSINE
6765,000268,TYS
6766,000268,FOS
6767,000268,1PA
6768,000268,CPM
6769,000268,PSA
6770,000268,ING
6771,000268,CXA
6772,000268,0AF
6773,000268,NAL
6774,000268,V36
6775,000268,SEH
6776,000268,4AF
6777,000268,L15
6778,000268,959
6779,000268,ZNP
6780,000268,EBT
6781,000374,16
6782,000374,0.01087
6783,000374,"2-AMINO-5,6-DIMERCAPTO-7-METHYL-3,7,8A,9-TETRAHYDRO-8-OXA-1,3,9,10-"
6784,000374,TETRAAZA-ANTHRACEN-4-ONE
6785,000374,GUANOSINEDINUCLEOTIDE
6786,000374,MGD
6787,000374,NMX
6788,000374,ACO
6789,000374,MCN
6790,000374,PGD
6791,000374,DCA
6792,000374,ENP
6793,000374,COS
6794,000374,EPU
6795,000374,MD1
6796,000374,PRT
6797,000374,POQ
6798,000374,SOP
6799,000374,NA0
6800,000374,RGT
6801,000374,TYA
6802,000644,16
6803,000644,0.00667
6804,000644,4-IODOBENZO[B]THIOPHENE-2-CARBOXAMIDINE
6805,000644,ESI
6806,000644,DK1
6807,000644,LI6
6808,000644,1BN
6809,000644,T2D
6810,000644,F16
6811,000644,12Q
6812,000644,4FP
6813,000644,1CI
6814,000644,GVC
6815,000644,LZ5
6816,000644,RW1
6817,000644,LL2
6818,000644,PYU
6819,000644,92G
6820,000644,OBG
6821,000090,15
6822,000090,0.02273
6823,000090,STIGMATELLIN
6824,000090,A
6825,000090,SMA
6826,000090,703
6827,000090,KH1
6828,000090,VTQ
6829,000090,EPD
6830,000090,TDS
6831,000090,DBR
6832,000090,EB1
6833,000090,MYX
6834,000090,GNF
6835,000090,AAF
6836,000090,BI7
6837,000090,COV
6838,000090,0CO
6839,000090,92M
6840,000092,15
6841,000092,0.00216
6842,000092,"2-[5-AMINO-6-OXO-2-(2-THIENYL)-1,6-DIHYDROPYRIMIDIN-1-YL)-N-[3,3-"
6843,000092,DIFLUORO
6844,000092,-1-ISOPROPYL-2-OXO-3-(N-(2-MORPHOLINO
6845,000092,ETHYL)CARBAMOYL]PROPYL]ACETAMIDE
6846,000092,BDK
6847,000092,TAC
6848,000092,KTN
6849,000092,XLC
6850,000092,FR9
6851,000092,880
6852,000092,BV1
6853,000092,WBT
6854,000092,NAZ
6855,000092,UIB
6856,000092,R15
6857,000092,7X7
6858,000092,WP7
6859,000092,571
6860,000092,6HI
6861,000110,15
6862,000110,0.00654
6863,000110,"2,5-BIS{[4-(N-CYCLOHEXYLDIAMINOMETHYL)PHENYL]}FURAN"
6864,000110,D35
6865,000110,134
6866,000110,OXN
6867,000110,BM6
6868,000110,CR9
6869,000110,W37
6870,000110,BN5
6871,000110,S03
6872,000110,N2T
6873,000110,I26
6874,000110,2EQ
6875,000110,XJX
6876,000110,OL2
6877,000110,79Z
6878,000110,G9I
6879,000138,15
6880,000138,0.00862
6881,000138,"(1S)-1,2,3,4-TETRAHYDRO-BENZO[C]PHENANTHRENE-2,3,4-TRIOL"
6882,000138,BPI
6883,000138,AN1
6884,000138,MOI
6885,000138,EHD
6886,000138,797
6887,000138,2PM
6888,000138,F79
6889,000138,NHL
6890,000138,IXX
6891,000138,NNC
6892,000138,NNB
6893,000138,X2O
6894,000138,MDY
6895,000138,MD7
6896,000138,7BD
6897,000165,15
6898,000165,0.00654
6899,000165,"1-(5-CARBOXYPENTYL)-5-(2,6-DICHLOROBENZYLOXY)-1H-INDOLE-2-"
6900,000165,CARBOXYLIC
6901,000165,ACID
6902,000165,669
6903,000165,J77
6904,000165,G24
6905,000165,NGV
6906,000165,I48
6907,000165,R22
6908,000165,CCT
6909,000165,SNH
6910,000165,371
6911,000165,ILC
6912,000165,RDA
6913,000165,5R1
6914,000165,DFQ
6915,000165,L41
6916,000165,FG3
6917,000168,15
6918,000168,0.00980
6919,000168,4-[5-(4-METHYLPHENYL)-3-(TRIFLUOROMETHYL)-1H-PYRAZOL-1-
6920,000168,YL]BENZENESULFONAMIDE
6921,000168,CEL
6922,000168,444
6923,000168,BIR
6924,000168,A84
6925,000168,D19
6926,000168,D18
6927,000168,ILH
6928,000168,AZX
6929,000168,255
6930,000168,VSV
6931,000168,LWH
6932,000168,C52
6933,000168,A96
6934,000168,FI4
6935,000168,KN0
6936,000180,15
6937,000180,0.01250
6938,000180,HEPTANYL-P-PHENOL
6939,000180,EPT
6940,000180,SEB
6941,000180,HOM
6942,000180,DRP
6943,000180,HAN
6944,000180,BBL
6945,000180,24I
6946,000180,HPX
6947,000180,8MR
6948,000180,HPK
6949,000180,HPZ
6950,000180,C1E
6951,000180,J54
6952,000180,XNW
6953,000180,3NF
6954,000182,15
6955,000182,0.00778
6956,000182,FLURBIPROFEN
6957,000182,FLP
6958,000182,EBP
6959,000182,INF
6960,000182,LHY
6961,000182,CCO
6962,000182,DP4
6963,000182,N5B
6964,000182,EMU
6965,000182,TIO
6966,000182,YE7
6967,000182,CRP
6968,000182,LLG
6969,000182,BHK
6970,000182,BPX
6971,000182,BAN
6972,000192,15
6973,000192,0.00649
6974,000192,"1-(2,6-DICHLOROPHENYL)-5-(2,4-DIFLUOROPHENYL)-7-PIPERIDIN-4-YL-3,4-"
6975,000192,DIHYDROQUINOLIN-2(1H)-ONE
6976,000192,358
6977,000192,MBB
6978,000192,AIH
6979,000192,AIU
6980,000192,6NP
6981,000192,DBN
6982,000192,CMF
6983,000192,POO
6984,000192,F32
6985,000192,RKA
6986,000192,IC8
6987,000192,SWH
6988,000192,61E
6989,000192,VIN
6990,000192,LW4
6991,000418,15
6992,000418,0.06250
6993,000418,CAFFEINE
6994,000418,CFF
6995,000418,ROI
6996,000418,HPT
6997,000418,NRG
6998,000418,TEP
6999,000418,IWD
7000,000418,BWD
7001,000418,FWD
7002,000418,HWD
7003,000418,MUA
7004,000418,209
7005,000418,H33
7006,000418,LHC
7007,000418,CUD
7008,000418,3DT
7009,000620,15
7010,000620,0.02632
7011,000620,"2-AMINO-6-HYDROXYMETHYL-7,8-DIHYDRO-3H-PTERIDIN-4-ONE"
7012,000620,PH2
7013,000620,AGM
7014,000620,PRF
7015,000620,23S
7016,000620,HHR
7017,000620,175
7018,000620,YF3
7019,000620,YF4
7020,000620,NZH
7021,000620,CRX
7022,000620,CH4
7023,000620,ZYQ
7024,000620,SPE
7025,000620,GF4
7026,000620,JM4
7027,000787,15
7028,000787,0.01724
7029,000787,NOGALAMYCIN
7030,000787,NGM
7031,000787,DHE
7032,000787,UMG
7033,000787,ERY
7034,000787,CBN
7035,000787,PTY
7036,000787,SFM
7037,000787,FSC
7038,000787,CP3
7039,000787,PGV
7040,000787,CMD
7041,000787,PEW
7042,000787,EY5
7043,000787,MOU
7044,000787,G52
7045,000803,15
7046,000803,0.00833
7047,000803,D-4-PHOSPHOERYTHRONIC
7048,000803,ACID
7049,000803,DER
7050,000803,DED
7051,000803,TX4
7052,000803,S70
7053,000803,AHD
7054,000803,RES
7055,000803,DEZ
7056,000803,210
7057,000803,G88
7058,000803,AS9
7059,000803,1AE
7060,000803,SUF
7061,000803,XXG
7062,000803,G01
7063,000803,GPM
7064,000901,15
7065,000901,0.00633
7066,000901,AMINOSERINE
7067,000901,SET
7068,000901,CSD
7069,000901,BOC
7070,000901,CSW
7071,000901,DCL
7072,000901,MLA
7073,000901,3PY
7074,000901,MLM
7075,000901,SOC
7076,000901,SMB
7077,000901,MOP
7078,000901,TBF
7079,000901,DGY
7080,000901,PY0
7081,000901,XYZ
7082,001074,15
7083,001074,0.02632
7084,001074,PARA-MERCURY-BENZENESULFONIC
7085,001074,ACID
7086,001074,PMB
7087,001074,FCR
7088,001074,PBZ
7089,001074,FBT
7090,001074,4FA
7091,001074,RSO
7092,001074,24B
7093,001074,SS1
7094,001074,SS2
7095,001074,261
7096,001074,FBV
7097,001074,FB1
7098,001074,FB2
7099,001074,341
7100,001074,4BL
7101,000040,14
7102,000040,0.01176
7103,000040,"5,10-METHYLENE-6-HYDROFOLIC"
7104,000040,ACID
7105,000040,TMF
7106,000040,ERG
7107,000040,232
7108,000040,HAZ
7109,000040,C48
7110,000040,TSX
7111,000040,AA2
7112,000040,WAC
7113,000040,RYU
7114,000040,FA4
7115,000040,T12
7116,000040,C40
7117,000040,AGG
7118,000040,BDV
7119,000051,14
7120,000051,0.02083
7121,000051,"N-(2-AMINO-ETHYL)-4,6-DINITRO-N'-(2,2,6,6-TETRAMETHYL-1-OXYPIPERIDIN-"
7122,000051,"4-YL)-BENZENE-1,3-DIAMINE"
7123,000051,NPP
7124,000051,DAE
7125,000051,PSG
7126,000051,PNE
7127,000051,PDE
7128,000051,PG1
7129,000051,PGG
7130,000051,XTG
7131,000051,B30
7132,000051,CL8
7133,000051,N5I
7134,000051,RCB
7135,000051,LEC
7136,000051,18O
7137,000068,14
7138,000068,0.01429
7139,000068,ADENOSINE-5'-(DITHIO)PHOSPHATE
7140,000068,ADS
7141,000068,NEA
7142,000068,LUM
7143,000068,G2S
7144,000068,NOC
7145,000068,TRR
7146,000068,BHB
7147,000068,A45
7148,000068,NPR
7149,000068,412
7150,000068,LFN
7151,000068,ARJ
7152,000068,FCF
7153,000068,5SE
7154,000106,14
7155,000106,0.00714
7156,000106,1-(ISOPROPYLAMINO)-3-(1-NAPHTHYLOXY)-2-PROPANOL
7157,000106,SNP
7158,000106,DDC
7159,000106,RNP
7160,000106,ESM
7161,000106,R17
7162,000106,689
7163,000106,GVB
7164,000106,555
7165,000106,CXX
7166,000106,SAK
7167,000106,25P
7168,000106,28P
7169,000106,P36
7170,000106,Z80
7171,000156,14
7172,000156,0.00625
7173,000156,"LAMBDA-BIS(2,2'-BIPYRIDINE)IMIDAZOLE"
7174,000156,RUTHENIUM
7175,000156,(II)
7176,000156,LRU
7177,000156,EBS
7178,000156,W42
7179,000156,I1P
7180,000156,NHB
7181,000156,D05
7182,000156,839
7183,000156,547
7184,000156,KSE
7185,000156,DWC
7186,000156,3CZ
7187,000156,DW1
7188,000156,J88
7189,000156,P66
7190,000170,14
7191,000170,0.03333
7192,000170,"3,11-DIFLUORO-6,8,13-TRIMETHYL-8H-QUINO[4,3,2-KL]ACRIDIN-13-IUM"
7193,000170,LG1
7194,000170,ID5
7195,000170,PIL
7196,000170,288
7197,000170,WAI
7198,000170,3NA
7199,000170,N4T
7200,000170,GW7
7201,000170,K88
7202,000170,AVF
7203,000170,552
7204,000170,MEK
7205,000170,B49
7206,000170,B35
7207,000201,14
7208,000201,0.03333
7209,000201,"(6,7-DIHYDRO-5H-CYCLOPENTA[D]IMIDAZO[2,1-B]THIAZOL-2-YL]-4,7-"
7210,000201,"DIHYDRO[1,4]THIAZEPINE-3,6-DICARBOXYLIC"
7211,000201,ACID
7212,000201,WY2
7213,000201,MPX
7214,000201,DT5
7215,000201,RNA
7216,000201,C85
7217,000201,C96
7218,000201,LZA
7219,000201,LZE
7220,000201,1MS
7221,000201,2SM
7222,000201,KS4
7223,000201,FLZ
7224,000201,FML
7225,000201,5WA
7226,000229,14
7227,000229,0.00625
7228,000229,"3,3',5,5'-TETRAIODOTHYROACETIC"
7229,000229,ACID
7230,000229,T4A
7231,000229,4HY
7232,000229,LI4
7233,000229,LI7
7234,000229,JPA
7235,000229,FLN
7236,000229,AQC
7237,000229,DSM
7238,000229,SNB
7239,000229,GRR
7240,000229,PDZ
7241,000229,GFA
7242,000229,JPM
7243,000229,1DR
7244,000233,14
7245,000233,0.00510
7246,000233,"(S)-2-(4-(2-(2-HYDROXYETHYLTHIO)-ACETAMIDO)-BENZYL)-1,4,7,10-"
7247,000233,"TETRAAZACYCLODODECANE-N,N',N'',N'''-TETRAACETATE"
7248,000233,DOE
7249,000233,R55
7250,000233,IK8
7251,000233,C1B
7252,000233,AQZ
7253,000233,902
7254,000233,LIU
7255,000233,PB9
7256,000233,740
7257,000233,JNJ
7258,000233,ZYE
7259,000233,RW4
7260,000233,NCQ
7261,000233,MBM
7262,000327,14
7263,000327,0.00758
7264,000327,COENZYME
7265,000327,A
7266,000327,COA
7267,000327,NAE
7268,000327,CAO
7269,000327,A4P
7270,000327,HYC
7271,000327,ODP
7272,000327,C2E
7273,000327,COZ
7274,000327,DTA
7275,000327,A22
7276,000327,FYN
7277,000327,TXP
7278,000327,FZN
7279,000327,AYL
7280,000341,14
7281,000341,0.06667
7282,000341,"[HISTIDIN-1-YL-4H-[1,2,4]TRIAZOL-5-YL]-AMINE"
7283,000341,3AH
7284,000341,PCX
7285,000341,CXB
7286,000341,FUR
7287,000341,PB1
7288,000341,PTX
7289,000341,IBC
7290,000341,CT0
7291,000341,C99
7292,000341,3HX
7293,000341,OX6
7294,000341,OX7
7295,000341,NEG
7296,000341,CFE
7297,000579,14
7298,000579,0.03571
7299,000579,2-(3-NITROPHENYL)ACETIC
7300,000579,ACID
7301,000579,MNP
7302,000579,OMD
7303,000579,PDC
7304,000579,PPY
7305,000579,CHP
7306,000579,4CB
7307,000579,NPA
7308,000579,PHT
7309,000579,PD2
7310,000579,3C4
7311,000579,4MB
7312,000579,FE3
7313,000579,ASL
7314,000579,S24
7315,000605,14
7316,000605,0.00688
7317,000605,N-[2(R)-HYDROXY-1(S)-INDANYL]-2(R)-PHENYLMETHYL-4(S)-HYDROXY-5-[4-
7318,000605,[2-BENZOFURANYLMETHYL]-2(S)-[TERT-BUTYLAMINOCARBONYL]-PIPERAZINYL]-
7319,000605,PENTANEAMIDE
7320,000605,L75
7321,000605,BEG
7322,000605,MSC
7323,000605,PI8
7324,000605,BEB
7325,000605,E97
7326,000605,XN3
7327,000605,903
7328,000605,BL5
7329,000605,2AH
7330,000605,4AH
7331,000605,5AH
7332,000605,LZP
7333,000605,LA3
7334,000633,14
7335,000633,0.01250
7336,000633,"2,2-DIFLUORO-3-HYDROSTATINE"
7337,000633,DFO
7338,000633,DFI
7339,000633,PRZ
7340,000633,MHS
7341,000633,XIM
7342,000633,AMQ
7343,000633,BCH
7344,000633,TAM
7345,000633,NTM
7346,000633,PBE
7347,000633,DON
7348,000633,4P5
7349,000633,SIC
7350,000633,TMX
7351,000820,14
7352,000820,0.00680
7353,000820,N-(CHLOROPHENYL)-N'-HYDROXYGUANIDINE
7354,000820,PH3
7355,000820,7NI
7356,000820,172
7357,000820,5OB
7358,000820,6NI
7359,000820,270
7360,000820,3HA
7361,000820,2AB
7362,000820,AES
7363,000820,ZYX
7364,000820,MSR
7365,000820,VGD
7366,000820,1JZ
7367,000820,Z70
7368,000904,14
7369,000904,0.01220
7370,000904,"2,3,4-TRIMETHYL-1,3-THIAZOLE"
7371,000904,TMT
7372,000904,TMZ
7373,000904,URA
7374,000904,IUR
7375,000904,URF
7376,000904,144
7377,000904,HPY
7378,000904,NCB
7379,000904,PG3
7380,000904,VLM
7381,000904,XRG
7382,000904,LCY
7383,000904,URB
7384,000904,BXY
7385,000919,14
7386,000919,0.01852
7387,000919,SULFANILAMIDE
7388,000919,SAN
7389,000919,BBS
7390,000919,DNF
7391,000919,NIN
7392,000919,CIN
7393,000919,NPB
7394,000919,5NI
7395,000919,2PB
7396,000919,MCM
7397,000919,TYZ
7398,000919,LSA
7399,000919,PVS
7400,000919,AMS
7401,000919,QQQ
7402,001090,14
7403,001090,0.04348
7404,001090,RAPAMYCIN
7405,001090,IMMUNOSUPPRESSANT
7406,001090,DRUG
7407,001090,RAP
7408,001090,ACX
7409,001090,COJ
7410,001090,NHM
7411,001090,TYK
7412,001090,CDN
7413,001090,RAD
7414,001090,JAS
7415,001090,6SA
7416,001090,AAO
7417,001090,PXT
7418,001090,ST9
7419,001090,UP3
7420,001090,OZ2
7421,000076,13
7422,000076,0.01190
7423,000076,DOXORUBICIN
7424,000076,DM2
7425,000076,DM4
7426,000076,HYB
7427,000076,SRS
7428,000076,TI3
7429,000076,5IN
7430,000076,4ST
7431,000076,DT8
7432,000076,237
7433,000076,HR2
7434,000076,065
7435,000076,I20
7436,000076,CY9
7437,000139,13
7438,000139,0.00417
7439,000139,DAUNOMYCIN
7440,000139,DM1
7441,000139,DM7
7442,000139,B96
7443,000139,R94
7444,000139,ONO
7445,000139,H8H
7446,000139,VG8
7447,000139,241
7448,000139,447
7449,000139,ZOP
7450,000139,AK5
7451,000139,353
7452,000139,599
7453,000151,13
7454,000151,0.00962
7455,000151,CYCLOTHIAZIDE
7456,000151,CYZ
7457,000151,BEL
7458,000151,CK4
7459,000151,1MM
7460,000151,P14
7461,000151,BN3
7462,000151,JP1
7463,000151,DT1
7464,000151,L1B
7465,000151,C75
7466,000151,3BS
7467,000151,AFQ
7468,000151,727
7469,000153,13
7470,000153,0.01852
7471,000153,ALPHA-N-DICHLOROACETYL-P-AMINOPHENYLSERINOL
7472,000153,CLK
7473,000153,JST
7474,000153,HDI
7475,000153,100
7476,000153,2HR
7477,000153,2HS
7478,000153,224
7479,000153,ZYS
7480,000153,F1H
7481,000153,F1J
7482,000153,F1K
7483,000153,352
7484,000153,17S
7485,000177,13
7486,000177,0.03846
7487,000177,2-{5-[AMINO(IMINIO)METHYL]-1H-INDOL-2-YL}-6-
7488,000177,(CYCLOPENTYLOXY)BENZENOLATE
7489,000177,CR3
7490,000177,CN2
7491,000177,PU3
7492,000177,PU8
7493,000177,CIO
7494,000177,4BC
7495,000177,529
7496,000177,C4H
7497,000177,VG2
7498,000177,WI2
7499,000177,CXZ
7500,000177,SLX
7501,000177,DEH
7502,000186,13
7503,000186,0.00446
7504,000186,ALPHA-BENZYL-AMINOBENZYL-PHOSPHONIC
7505,000186,ACID
7506,000186,2BF
7507,000186,UC2
7508,000186,244
7509,000186,62P
7510,000186,EIN
7511,000186,FIN
7512,000186,EES
7513,000186,MS5
7514,000186,X2L
7515,000186,830
7516,000186,4MD
7517,000186,812
7518,000186,T13
7519,000196,13
7520,000196,0.00481
7521,000196,"5-BROMO-N-(2,3-DIHYDROXYPROPOXY)-3,4-DIFLUORO-2-[(2-FLUORO-4-"
7522,000196,IODOPHENYL)AMINO]BENZAMIDE
7523,000196,BBM
7524,000196,666
7525,000196,SD8
7526,000196,TZY
7527,000196,UN6
7528,000196,P4O
7529,000196,606
7530,000196,5SC
7531,000196,11N
7532,000196,324
7533,000196,FLW
7534,000196,B47
7535,000196,JAR
7536,000218,13
7537,000218,0.00331
7538,000218,"4'-HYDROXYMETHYL-4,5',8-TRIMETHYLPSORALEN"
7539,000218,PSO
7540,000218,APQ
7541,000218,SG1
7542,000218,ROL
7543,000218,667
7544,000218,CX6
7545,000218,FOO
7546,000218,OSP
7547,000218,RO5
7548,000218,NOX
7549,000218,01W
7550,000218,TE1
7551,000218,NHK
7552,000219,13
7553,000219,0.03571
7554,000219,"(2,2':6',2'-TERPYRIDINE)-(1,10-PHENANTHROLINE)RUTHENIUM"
7555,000219,(II)
7556,000219,RTB
7557,000219,DUX
7558,000219,N3B
7559,000219,B11
7560,000219,003
7561,000219,MA9
7562,000219,6MR
7563,000219,MKH
7564,000219,M14
7565,000219,3FR
7566,000219,3OB
7567,000219,T18
7568,000219,TK1
7569,000239,13
7570,000239,0.00641
7571,000239,(2Z)-2-[(1-ADAMANTYLCARBONYL)AMINO]-3-[4-(2-
7572,000239,BROMOPHENOXY)PHENYL]PROP-2-ENOIC
7573,000239,ACID
7574,000239,PH9
7575,000239,LI8
7576,000239,D42
7577,000239,LQQ
7578,000239,S14
7579,000239,ZD6
7580,000239,J60
7581,000239,MM0
7582,000239,663
7583,000239,I19
7584,000239,GK6
7585,000239,TAK
7586,000239,R39
7587,000265,13
7588,000265,0.03125
7589,000265,DEXTROFLOXACINE
7590,000265,XED
7591,000265,4HF
7592,000265,LIA
7593,000265,B18
7594,000265,MTZ
7595,000265,LK3
7596,000265,MFX
7597,000265,C08
7598,000265,FXG
7599,000265,G6A
7600,000265,GHC
7601,000265,GHW
7602,000265,819
7603,000295,13
7604,000295,0.01020
7605,000295,3-(2-PYRIDIN-4-YLETHYL)-1H-INDOLE
7606,000295,L12
7607,000295,BIF
7608,000295,3CA
7609,000295,73Q
7610,000295,LZJ
7611,000295,C8C
7612,000295,OA4
7613,000295,C16
7614,000295,5B2
7615,000295,HS4
7616,000295,IZZ
7617,000295,PXX
7618,000295,I46
7619,000430,13
7620,000430,0.03125
7621,000430,N-CYCLOHEXYL-N'-(4-IODOPHENYL)UREA
7622,000430,CIU
7623,000430,OSB
7624,000430,7I2
7625,000430,142
7626,000430,FXN
7627,000430,DBZ
7628,000430,KYN
7629,000430,2DL
7630,000430,5FW
7631,000430,O09
7632,000430,AX5
7633,000430,D9Z
7634,000430,724
7635,000473,13
7636,000473,0.00549
7637,000473,(P-IODOPHENYLACETYLAMINO)METHYLPHOSPHINIC
7638,000473,ACID
7639,000473,IPP
7640,000473,878
7641,000473,MCG
7642,000473,SG2
7643,000473,RPN
7644,000473,NXN
7645,000473,BSA
7646,000473,P20
7647,000473,344
7648,000473,M25
7649,000473,NBB
7650,000473,RJ6
7651,000473,4DB
7652,000659,13
7653,000659,0.03333
7654,000659,N-ACETYL-SERINE
7655,000659,SAC
7656,000659,AOP
7657,000659,ORO
7658,000659,DDP
7659,000659,TDR
7660,000659,HMU
7661,000659,MG8
7662,000659,CWR
7663,000659,MLL
7664,000659,GLL
7665,000659,A0A
7666,000659,ISS
7667,000659,HL4
7668,000914,13
7669,000914,0.00595
7670,000914,BENZO[B]THIOPHENE-2-CARBOXAMIDINE
7671,000914,ESX
7672,000914,LDP
7673,000914,R20
7674,000914,RM1
7675,000914,ZHH
7676,000914,SGI
7677,000914,HF2
7678,000914,AEG
7679,000914,4PH
7680,000914,F2F
7681,000914,OAC
7682,000914,0YG
7683,000914,PIW
7684,000968,13
7685,000968,0.01000
7686,000968,2-AMINOBENZOIC
7687,000968,ACID
7688,000968,BE2
7689,000968,FBS
7690,000968,5MB
7691,000968,PND
7692,000968,NIT
7693,000968,ASR
7694,000968,C1M
7695,000968,OX5
7696,000968,4NM
7697,000968,FBW
7698,000968,4FZ
7699,000968,3FZ
7700,000968,2BS
7701,000075,12
7702,000075,0.00625
7703,000075,6-DEOXYDAUNOMYCIN
7704,000075,DM3
7705,000075,DM6
7706,000075,DX9
7707,000075,FRG
7708,000075,607
7709,000075,BDU
7710,000075,KT3
7711,000075,JTP
7712,000075,230
7713,000075,YC2
7714,000075,QIX
7715,000075,GGC
7716,000081,12
7717,000081,0.00926
7718,000081,PHYLLOQUINONE
7719,000081,PQN
7720,000081,VDX
7721,000081,254
7722,000081,R04
7723,000081,R46
7724,000081,PMN
7725,000081,VD3
7726,000081,AXD
7727,000081,Y15
7728,000081,50U
7729,000081,46U
7730,000081,P9A
7731,000115,12
7732,000115,0.01961
7733,000115,"4-(5-AMINO-4-OXO-4H-PYRAZOL-3-YL)-2-BROMO-4,5,6,7-TETRAHYDRO-3AHPYRROLO["
7734,000115,"2,3-C]AZEPIN-8-ONE"
7735,000115,HMD
7736,000115,207
7737,000115,FMC
7738,000115,U55
7739,000115,572
7740,000115,181
7741,000115,182
7742,000115,A25
7743,000115,OA5
7744,000115,MZO
7745,000115,553
7746,000115,DX2
7747,000120,12
7748,000120,0.00549
7749,000120,1-[2-HYDROXY-3-(4-CYCLOHEXYL-PHENOXY)-PROPYL]-4-(2-PYRIDYL)-
7750,000120,PIPERAZINE
7751,000120,SDZ
7752,000120,RRR
7753,000120,426
7754,000120,166
7755,000120,BB3
7756,000120,IBA
7757,000120,CQA
7758,000120,ME1
7759,000120,279
7760,000120,ZX5
7761,000120,P04
7762,000120,JZV
7763,000122,12
7764,000122,0.01190
7765,000122,"(R)-4-ETHYLAMINO-3,4-DIHYDRO-2-(2-METHOYLETHYL)-2H-THIENO[3,2-E]-"
7766,000122,"1,2-THIAZINE-6-SULFONAMIDE-1,1-DIOXIDE"
7767,000122,AL4
7768,000122,CLC
7769,000122,SUA
7770,000122,1CS
7771,000122,PNG
7772,000122,PNA
7773,000122,NCF
7774,000122,PL7
7775,000122,TH8
7776,000122,BRX
7777,000122,C62
7778,000122,DZM
7779,000124,12
7780,000124,0.00606
7781,000124,"(1R)-1,2,3,4-TETRAHYDRO-BENZO[C]PHENANTHRENE-2,3,4-TRIOL"
7782,000124,BPJ
7783,000124,BRZ
7784,000124,AFN
7785,000124,MKC
7786,000124,MFM
7787,000124,TNS
7788,000124,LG7
7789,000124,EED
7790,000124,2S8
7791,000124,HN3
7792,000124,G3B
7793,000124,JZZ
7794,000129,12
7795,000129,0.00309
7796,000129,4-[(6-CHLORO-2-NAPHTHALENYL)SULFONYL]-1-[[1-(4-PYRIDINYL)-4-
7797,000129,PIPERIDINYL]
7798,000129,METHYL]-2-PIPERAZINECARBOXYLIC
7799,000129,ACID
7800,000129,XMG
7801,000129,XMJ
7802,000129,SPP
7803,000129,312
7804,000129,FRB
7805,000129,I05
7806,000129,NFT
7807,000129,ESH
7808,000129,F25
7809,000129,X93
7810,000129,POF
7811,000129,H0E
7812,000136,12
7813,000136,0.01190
7814,000136,"3-METHYL-1,6,8-TRIHYDROXYANTHRAQUINONE"
7815,000136,EMO
7816,000136,113
7817,000136,NOM
7818,000136,1SM
7819,000136,PX1
7820,000136,AN9
7821,000136,HTC
7822,000136,205
7823,000136,A19
7824,000136,MRX
7825,000136,SAG
7826,000136,PXC
7827,000142,12
7828,000142,0.00521
7829,000142,6-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALENE-2-CARBOXYLICACID
7830,000142,PIC
7831,000142,PLG
7832,000142,108
7833,000142,IMB
7834,000142,NDF
7835,000142,BIE
7836,000142,SK3
7837,000142,694
7838,000142,TB1
7839,000142,YBY
7840,000142,ZYZ
7841,000142,BFH
7842,000150,12
7843,000150,0.02083
7844,000150,N-(6-AMINOHEXYL)-5-CHLORO-1-NAPHTHALENESULFONAMIDE
7845,000150,WW7
7846,000150,UQ2
7847,000150,655
7848,000150,RDI
7849,000150,IZA
7850,000150,2E1
7851,000150,A91
7852,000150,W33
7853,000150,X1N
7854,000150,XD6
7855,000150,F1L
7856,000150,KA5
7857,000157,12
7858,000157,0.00275
7859,000157,"5-(4,6-DIAMINO-[1,3,5]TRIAZIN-2-YLAMINO)-4-HYDROXY-3-(2-SULFOPHENYLAZO)-"
7860,000157,"NAPHTHALENE-2,7-DISULFONIC"
7861,000157,ACID
7862,000157,RR1
7863,000157,892
7864,000157,81A
7865,000157,VIA
7866,000157,326
7867,000157,905
7868,000157,UN5
7869,000157,B22
7870,000157,NN2
7871,000157,281
7872,000157,276
7873,000157,4MS
7874,000167,12
7875,000167,0.00962
7876,000167,"2-AMINO-6-(3,5-DIMETHYLPHENYL)SULFONYLBENZONITRILE"
7877,000167,SBN
7878,000167,HAB
7879,000167,MHB
7880,000167,MYU
7881,000167,MYF
7882,000167,TMJ
7883,000167,EI1
7884,000167,TCU
