,m_gene,u_uniprot_acc,u_reviewed,u_pdb
742,KPN_01515,A6T8M5,False,
743,KPN_01516,A6T8M6,False,
744,KPN_01517,A6T8M7,False,
745,KPN_04338,A6TGM2,False,
746,KPN_03182,A6TDA9,False,
747,KPN_01455,A6T8G6,False,
748,KPN_03018,A6TCV3,False,
749,KPN_03016,A6TCV1,False,
750,KPN_00236,A6T518,True,
751,KPN_02212,A6TAL7,False,
752,KPN_00235,A6T517,False,
753,KPN_04772,A6THT4,False,
754,KPN_00233,A6T515,True,
755,KPN_00242,A6T524,False,
756,KPN_04211,A6TGA6,True,
757,KPN_04212,A6TGA7,True,
758,KPN_03058,A6TCY8,False,
759,KPN_02322,A6TAX7,False,
760,KPN_04216,A6TGB1,True,
761,KPN_04217,A6TGB2,False,
762,KPN_02855,A6TCE4,True,
763,KPN_03040,A6TCX0,False,
764,KPN_02211,A6TAL6,False,
765,KPN_03536,A6TEE7,False,
766,KPN_02328,A6TAY3,False,
767,KPN_02080,A6TA87,False,
768,KPN_02698,A6TBZ4,False,
769,KPN_02750,A6TC43,True,
770,KPN_02910,A6TCJ9,False,
771,KPN_03330,A6TDQ6,False,
772,KPN_04428,A6TGU9,True,
773,KPN_04427,A6TGU8,True,
774,KPN_02693,A6TBY9,False,
775,KPN_04425,A6TGU6,True,
776,KPN_04424,A6TGU5,False,
777,KPN_04423,A6TGU4,False,
778,KPN_04422,A6TGU3,False,
779,KPN_04421,A6TGU2,False,
780,KPN_03339,A6TDR5,True,
781,KPN_00678,A6T6A7,False,
782,KPN_00679,A6T6A8,False,
783,KPN_00674,A6T6A3,True,
784,KPN_00239,A6T521,True,
785,KPN_00670,A6T699,False,
786,KPN_00671,A6T6A0,True,
787,KPN_00777,A6T6J2,False,
788,KPN_04139,A6TG38,True,
789,KPN_04138,A6TG37,True,
790,KPN_00771,A6T6I6,False,
791,KPN_00770,A6T6I5,False,
792,KPN_00045,A6T4I4,False,
793,KPN_04134,A6TG33,False,
794,KPN_04137,A6TG36,True,
795,KPN_00046,A6T4I5,True,
796,KPN_00041,A6T4I0,False,
797,KPN_00040,A6T4H9,False,
798,KPN_00779,A6T6J4,False,
799,KPN_01603,A6T8W3,False,
800,KPN_02554,A6TBK1,True,
801,KPN_00120,A6T4Q9,False,
802,KPN_00507,A6T5T6,False,
803,KPN_00126,A6T4R5,True,
804,KPN_02550,A6TBJ7,False,
805,KPN_00124,A6T4R3,False,
806,KPN_00772,A6T6I7,False,
807,KPN_00282,A6T563,False,
808,KPN_00281,A6T562,True,
809,KPN_00280,A6T561,True,
810,KPN_03673,A6TET1,False,
811,KPN_03672,A6TET0,False,
812,KPN_03779,A6TF32,False,
813,KPN_03029,A6TCV9,True,
814,KPN_02160,A6TAG7,False,
815,KPN_03140,A6TD70,False,
816,KPN_02821,A6TCB0,True,
817,KPN_02820,A6TCA9,False,
818,KPN_02823,A6TCB2,False,
819,KPN_03021,A6TCV6,False,
820,KPN_02825,A6TCB4,False,
821,KPN_02824,A6TCB3,True,
822,KPN_02827,A6TCB6,False,
823,KPN_02826,A6TCB5,False,
824,KPN_00942,A6T707,True,
825,KPN_04153,A6TG52,True,
826,KPN_03349,A6TDS5,True,
827,KPN_04233,A6TGC8,False,
828,KPN_03608,A6TEL7,False,
829,KPN_03061,A6TCZ1,False,
830,KPN_00480,A6T5R0,True,
831,KPN_00482,A6T5R2,True,
832,KPN_03754,A6TF07,True,
833,KPN_00179,A6T4W8,True,
834,KPN_03410,A6TDY5,False,
835,KPN_03416,A6TDZ1,False,
836,KPN_01663,A6T923,True,3RP7
837,KPN_01663,A6T923,True,3RP6
838,KPN_01663,A6T923,True,3RP8
839,KPN_01992,A6TA02,False,
840,KPN_01071,A6T7D3,False,
841,KPN_02430,A6TB82,False,
842,KPN_01074,A6T7D6,True,
843,KPN_01770,A6T9D0,False,
844,KPN_04707,A6THM3,False,
845,KPN_04044,A6TFU3,False,
846,KPN_00329,A6T5B0,False,
847,KPN_04008,A6TFQ9,False,
848,KPN_01032,A6T796,False,
849,KPN_01207,A6T7R9,False,
850,KPN_02799,A6TC88,False,
851,KPN_00199,A6T4Y8,False,
852,KPN_00198,A6T4Y7,True,
853,KPN_00195,A6T4Y4,True,
854,KPN_00194,A6T4Y3,True,
855,KPN_00193,A6T4Y2,True,
856,KPN_00192,A6T4Y1,False,
857,KPN_03853,A6TFA6,False,
858,KPN_03852,A6TFA5,False,
859,KPN_03851,A6TFA4,False,
860,KPN_00903,A6T6W8,False,
861,KPN_00904,A6T6W9,False,
862,KPN_03854,A6TFA7,False,
863,KPN_00909,A6T6X4,False,
864,KPN_03858,A6TFB1,False,
865,KPN_04646,A6THG3,False,
866,KPN_02851,A6TCE0,False,
867,KPN_00391,A6T5H2,False,
868,KPN_00390,A6T5H1,True,
869,KPN_01116,A6T7H8,False,
870,KPN_00392,A6T5H3,False,
871,KPN_00395,A6T5H6,False,
872,KPN_00394,A6T5H5,False,
873,KPN_02645,A6TBU1,False,
874,KPN_03244,A6TDH1,True,
875,KPN_03245,A6TDH2,True,
876,KPN_02641,A6TBT7,True,
877,KPN_02643,A6TBT9,False,
878,KPN_02642,A6TBT8,False,
879,KPN_02723,A6TC19,True,
880,KPN_00414,A6T5J5,False,
881,KPN_00415,A6T5J6,False,
882,KPN_02726,A6TC22,False,
883,KPN_03489,A6TEA0,False,
884,KPN_02724,A6TC20,True,
885,KPN_04590,A6THA7,False,
886,KPN_03485,A6TE96,False,
887,KPN_02481,A6TBC8,True,
888,KPN_03487,A6TE98,False,
889,KPN_03569,A6TEI0,False,
890,KPN_02175,A6TAI2,False,
891,KPN_01469,A6T8I0,False,4IIT
892,KPN_02699,A6TBZ5,False,
893,KPN_04155,A6TG54,False,
894,KPN_00992,A6T757,False,
895,KPN_01225,A6T7T7,False,
896,KPN_02542,A6TBI9,False,
897,KPN_04429,A6TGV0,True,
898,KPN_03688,A6TEU1,True,
899,KPN_00079,A6T4L8,False,
900,KPN_03682,A6TET5,False,
901,KPN_02899,A6TCI8,False,
902,KPN_00174,A6T4W3,True,4G89
903,KPN_03923,A6TFH5,True,
904,KPN_03922,A6TFH4,True,
905,KPN_01365,A6T876,False,
906,KPN_04255,A6TGF0,False,
907,KPN_04256,A6TGF1,False,
908,KPN_01203,A6T7R5,False,
909,KPN_01254,A6T7W6,True,
910,KPN_04251,A6TGE6,True,
911,KPN_03929,A6TFI1,False,
912,KPN_03928,A6TFI0,False,
913,KPN_04337,A6TGM1,True,
914,KPN_04849,A6TI08,True,
915,KPN_00974,A6T739,True,
916,KPN_00862,A6T6S7,False,
917,KPN_01165,A6T7M7,False,
918,KPN_04313,A6TGJ7,False,
919,KPN_02696,A6TBZ2,False,
920,KPN_01210,A6T7S2,False,
921,KPN_03820,A6TF73,False,
922,KPN_02697,A6TBZ3,False,
923,KPN_03809,A6TF62,False,
924,KPN_00869,A6T6T4,False,
925,KPN_04503,A6TH24,False,
926,KPN_04505,A6TH26,False,
927,KPN_04506,A6TH27,False,
928,KPN_00310,A6T591,False,
929,KPN_00863,A6T6S8,False,
930,KPN_01865,A6T9M5,False,
931,KPN_00861,A6T6S6,False,
932,KPN_01198,A6T7R0,True,
933,KPN_04665,A6THI2,True,
934,KPN_02792,A6TC81,False,
935,KPN_00865,A6T6T0,False,
936,KPN_00864,A6T6S9,False,
937,KPN_00733,A6T6F5,False,
938,KPN_00732,A6T6F4,False,
939,KPN_00731,A6T6F3,False,
940,KPN_01197,A6T7Q9,False,
941,KPN_00737,A6T6F9,False,
942,KPN_00736,A6T6F8,False,
943,KPN_00735,A6T6F7,False,
944,KPN_00734,A6T6F6,True,
945,KPN_01666,A6T926,False,3QVA
946,KPN_01496,A6T8K6,False,
947,KPN_02591,A6TBN8,True,
948,KPN_01523,A6T8N3,True,
949,KPN_02592,A6TBN9,False,
950,KPN_01524,A6T8N4,False,
951,KPN_00168,A6T4V7,False,
952,KPN_00169,A6T4V8,True,
953,KPN_00166,A6T4V5,False,
954,KPN_00167,A6T4V6,False,
955,KPN_00164,A6T4V3,False,
956,KPN_02923,A6TCK8,False,
957,KPN_04843,A6TI02,False,
958,KPN_00840,A6T6Q5,False,
959,KPN_04291,A6TGH9,False,
960,KPN_03183,A6TDB0,False,
961,KPN_00244,A6T526,True,
962,KPN_00243,A6T525,True,
963,KPN_03184,A6TDB1,True,
964,KPN_00241,A6T523,False,
965,KPN_00240,A6T522,True,
966,KPN_03189,A6TDB6,False,
967,KPN_01847,A6T9K7,True,
968,KPN_04223,A6TGB8,True,
969,KPN_04222,A6TGB7,True,
970,KPN_04225,A6TGC0,False,
971,KPN_00249,A6T531,False,
972,KPN_02865,A6TCF4,False,
973,KPN_03060,A6TCZ0,False,
974,KPN_02862,A6TCF1,True,
975,KPN_04002,A6TFQ3,False,
976,KPN_03343,A6TDR9,False,
977,KPN_03341,A6TDR7,True,
978,KPN_03340,A6TDR6,True,
979,KPN_02303,A6TAV8,False,
980,KPN_02669,A6TBW5,True,
981,KPN_02014,A6TA21,False,
982,KPN_04154,A6TG53,False,
983,KPN_00187,A6T4X6,False,
984,KPN_03979,A6TFN0,False,
985,KPN_00607,A6T636,False,
986,KPN_00606,A6T635,False,
987,KPN_00605,A6T634,False,
988,KPN_04482,A6TH03,False,
989,KPN_00603,A6T632,False,
990,KPN_00602,A6T631,False,
991,KPN_00601,A6T630,False,
992,KPN_04005,A6TFQ6,False,
993,KPN_04007,A6TFQ8,False,
994,KPN_04001,A6TFQ2,False,
995,KPN_00609,A6T638,False,
996,KPN_00608,A6T637,False,
997,KPN_01636,A6T8Z6,True,
998,KPN_00016,A6T4F6,True,
999,KPN_02180,A6TAI7,False,
1000,KPN_00327,A6T5A8,False,
1001,KPN_03118,A6TD48,True,
1002,KPN_03119,A6TD49,True,
1003,KPN_00440,A6T5M1,False,
1004,KPN_03112,A6TD42,True,
1005,KPN_00049,A6T4I8,False,
1006,KPN_03117,A6TD47,True,
1007,KPN_03114,A6TD44,True,
1008,KPN_01609,A6T8W9,False,
1009,KPN_02133,A6TAE0,False,
1010,KPN_04316,A6TGK0,False,
1011,KPN_00931,A6T6Z6,False,
1012,KPN_00127,A6T4R6,True,
1013,KPN_02134,A6TAE1,False,
1014,KPN_03222,A6TDE9,True,
1015,KPN_03846,A6TF99,True,
1016,KPN_04379,A6TGQ4,True,
1017,KPN_04135,A6TG34,True,
1018,KPN_03521,A6TED2,False,
1019,KPN_03520,A6TED1,False,
1020,KPN_02768,A6TC57,False,
1021,KPN_02769,A6TC58,False,
1022,KPN_00513,A6T5U2,False,
1023,KPN_04399,A6TGS0,False,
1024,KPN_02764,A6TC53,False,
1025,KPN_03443,A6TE18,False,
1026,KPN_02762,A6TC51,False,
1027,KPN_02763,A6TC52,False,
1028,KPN_02760,A6TC49,False,
1029,KPN_02761,A6TC50,False,
1030,KPN_01020,A6T784,False,
1031,KPN_01021,A6T785,False,
1032,KPN_02445,A6TB94,False,
1033,KPN_04136,A6TG35,True,
1034,KPN_00695,A6T6B7,False,
1035,KPN_01027,A6T791,False,
1036,KPN_00698,A6T6C0,False,
1037,KPN_00699,A6T6C1,True,
1038,KPN_00986,A6T751,False,
1039,KPN_04130,A6TG29,False,
1040,KPN_04096,A6TFZ5,False,
1041,KPN_04097,A6TFZ6,False,3R1X
1042,KPN_04094,A6TFZ3,False,
1043,KPN_04095,A6TFZ4,True,
1044,KPN_04133,A6TG32,False,
1045,KPN_00707,A6T6C9,False,
1046,KPN_00885,A6T6V0,False,
1047,KPN_02604,A6TBQ1,False,
1048,KPN_04397,A6TGR8,True,
1049,KPN_03963,A6TFL4,True,
1050,KPN_03962,A6TFL3,False,
1051,KPN_03961,A6TFL2,True,
1052,KPN_03965,A6TFL6,False,
1053,KPN_03964,A6TFL5,False,
1054,KPN_03800,A6TF53,False,
1055,KPN_00839,A6T6Q4,False,
1056,KPN_04292,A6TGI0,False,
1057,KPN_00932,A6T6Z7,False,
1058,KPN_04294,A6TGI2,False,
1059,KPN_04295,A6TGI3,True,
1060,KPN_00937,A6T702,True,
1061,KPN_03807,A6TF60,False,
1062,KPN_01129,A6T7J1,False,
1063,KPN_04318,A6TGK2,False,
1064,KPN_02000,A6TA10,False,
1065,KPN_01125,A6T7I7,False,
1066,KPN_02551,A6TBJ8,True,
1067,KPN_01127,A6T7I9,False,
1068,KPN_01791,A6T9F1,False,
1069,KPN_02991,A6TCS6,False,
1070,KPN_01120,A6T7I2,False,
1071,KPN_01123,A6T7I5,False,
1072,KPN_03773,A6TF26,False,
1073,KPN_03236,A6TDG3,True,
1074,KPN_00344,A6T5C5,False,
1075,KPN_00342,A6T5C3,False,
1076,KPN_00075,A6T4L4,False,
1077,KPN_00464,A6T5P4,False,
1078,KPN_02294,A6TAU9,True,
1079,KPN_00461,A6T5P1,False,
1080,KPN_02495,A6TBD6,False,
1081,KPN_04625,A6THE2,False,
1082,KPN_03549,A6TEG0,False,
1083,KPN_04788,A6THV0,False,
1084,KPN_04626,A6THE3,True,
1085,KPN_04621,A6THD8,False,
1086,KPN_04623,A6THE0,False,
1087,KPN_04622,A6THD9,False,
1088,KPN_04782,A6THU4,False,
1089,KPN_04783,A6THU5,True,
1090,KPN_04780,A6THU2,False,
1091,KPN_03599,A6TEK8,True,
1092,KPN_04786,A6THU8,False,
1093,KPN_00941,A6T706,False,
1094,KPN_02647,A6TBU3,False,
1095,KPN_04785,A6THU7,False,
1096,KPN_03543,A6TEF4,True,
1097,KPN_00031,A6T4H0,False,
1098,KPN_04492,A6TH13,True,
1099,KPN_01561,A6T8S1,False,
1100,KPN_01560,A6T8S0,False,
1101,KPN_01563,A6T8S3,False,
1102,KPN_02564,A6TBL1,False,
1103,KPN_03845,A6TF98,True,
1104,KPN_03757,A6TF10,False,
1105,KPN_01883,A6T9P3,False,
1106,KPN_01445,A6T8F6,False,
1107,KPN_02313,A6TAW8,False,
1108,KPN_02312,A6TAW7,True,
1109,KPN_00930,A6T6Z5,False,
1110,KPN_01449,A6T8G0,False,
1111,KPN_03501,A6TEB2,True,
1112,KPN_04267,A6TGF5,False,
1113,KPN_04282,A6TGH0,False,
1114,KPN_01236,A6T7U8,False,
1115,KPN_00032,A6T4H1,True,
1116,KPN_04343,A6TGM7,False,
1117,KPN_04340,A6TGM4,True,
1118,KPN_04269,A6TGF7,False,
1119,KPN_04268,A6TGF6,False,
1120,KPN_04344,A6TGM8,False,
1121,KPN_03304,A6TDN1,False,
1122,KPN_04430,A6TGV1,False,
1123,KPN_04290,A6TGH8,False,
1124,KPN_02905,A6TCJ4,False,
1125,KPN_02902,A6TCJ1,True,
1126,KPN_02488,A6TBD5,False,
1127,KPN_02908,A6TCJ7,False,
1128,KPN_00643,A6T672,True,
1129,KPN_03586,A6TEJ5,True,
1130,KPN_00645,A6T674,False,
1131,KPN_03607,A6TEL6,False,3K2V
1132,KPN_00649,A6T678,False,
1133,KPN_02872,A6TCG1,False,
1134,KPN_02369,A6TB24,False,
1135,KPN_02588,A6TBN5,False,
1136,KPN_00056,A6T4J5,False,
1137,KPN_02673,A6TBW9,False,
1138,KPN_00055,A6T4J4,False,
1139,KPN_03746,A6TEZ9,False,
1140,KPN_03745,A6TEZ8,False,
1141,KPN_02499,A6TBE6,False,
1142,KPN_02546,A6TBJ3,False,
1143,KPN_00116,A6T4Q5,False,
1144,KPN_03664,A6TES2,False,
1145,KPN_00112,A6T4Q1,False,
1146,KPN_00111,A6T4Q0,False,
1147,KPN_03667,A6TES5,False,
1148,KPN_03980,A6TFN1,True,
1149,KPN_00664,A6T693,False,
1150,KPN_01492,A6T8K3,False,
1151,KPN_03951,A6TFK2,False,
1152,KPN_00119,A6T4Q8,False,
1153,KPN_02549,A6TBJ6,False,
1154,KPN_03154,A6TD84,False,
1155,KPN_03152,A6TD82,False,
1156,KPN_03153,A6TD83,True,
1157,KPN_03019,A6TCV4,True,
1158,KPN_03151,A6TD81,False,
1159,KPN_03956,A6TFK7,False,
1160,KPN_02833,A6TCC2,True,
1161,KPN_02834,A6TCC3,False,
1162,KPN_03010,A6TCU5,False,
1163,KPN_02497,A6TBE4,False,
1164,KPN_00142,A6T4T1,False,
1165,KPN_00499,A6T5S8,False,
1166,KPN_01015,A6T779,False,
1167,KPN_02367,A6TB22,False,
1168,KPN_02766,A6TC55,False,
1169,KPN_03639,A6TEP8,False,
1170,KPN_01799,A6T9F9,False,
1171,KPN_01068,A6T7D0,False,
1172,KPN_02364,A6TB19,False,
1173,KPN_02404,A6TB59,False,
1174,KPN_02493,A6TBE0,False,
1175,KPN_03409,A6TDY4,False,
1176,KPN_00795,A6T6L0,True,
1177,KPN_00796,A6T6L1,True,
1178,KPN_01700,A6T960,False,
1179,KPN_00793,A6T6K8,True,
1180,KPN_00792,A6T6K7,True,
1181,KPN_02230,A6TAN5,True,
1182,KPN_04190,A6TG85,False,
1183,KPN_00799,A6T6L4,False,
1184,KPN_00100,A6T4N9,True,
1185,KPN_01664,A6T924,False,
1186,KPN_00516,A6T5U5,False,
1187,KPN_03869,A6TFC2,False,
1188,KPN_00184,A6T4X3,True,
1189,KPN_00515,A6T5U4,False,
1190,KPN_00186,A6T4X5,False,
1191,KPN_00484,A6T5R4,True,
1192,KPN_00188,A6T4X7,False,
1193,KPN_02814,A6TCA3,False,
1194,KPN_00514,A6T5U3,False,
1195,KPN_01906,A6T9R6,False,
1196,KPN_02169,A6TAH6,True,
1197,KPN_03974,A6TFM5,True,
1198,KPN_03847,A6TFA0,True,
1199,KPN_00971,A6T736,False,
1200,KPN_00970,A6T735,False,
1201,KPN_00973,A6T738,False,
1202,KPN_00972,A6T737,False,
1203,KPN_04395,A6TGR6,False,
1204,KPN_04394,A6TGR5,True,
1205,KPN_02162,A6TAG9,False,
1206,KPN_04396,A6TGR7,False,
1207,KPN_01866,A6T9M6,False,
1208,KPN_02166,A6TAH3,False,
1209,KPN_04588,A6THA5,False,
1210,KPN_04589,A6THA6,False,
1211,KPN_02848,A6TCD7,True,
1212,KPN_02658,A6TBV4,False,
1213,KPN_02659,A6TBV5,True,
1214,KPN_02657,A6TBV3,True,
1215,KPN_04585,A6THA2,False,
1216,KPN_04586,A6THA3,False,
1217,KPN_04587,A6THA4,False,
1218,KPN_01018,A6T782,False,
1219,KPN_02713,A6TC09,False,
1220,KPN_03899,A6TFF2,False,
1221,KPN_02710,A6TC06,False,
1222,KPN_02494,A6TBE1,False,
1223,KPN_02492,A6TBD9,False,
1224,KPN_02496,A6TBD7,False,
1225,KPN_00983,A6T748,True,
1226,KPN_02490,A6TBD7,False,
1227,KPN_01014,A6T778,False,
1228,KPN_02719,A6TC15,True,
1229,KPN_02718,A6TC14,True,
1230,KPN_02678,A6TBX4,True,
1231,KPN_03045,A6TCX5,True,
1232,KPN_01473,A6T8I4,False,
1233,KPN_03046,A6TCX6,True,
1234,KPN_00211,A6T500,False,
